"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.62638400448791,0.386204610041576,0.552705945566435,0.574914843381972,0.265397116517264,0.258277604392422,0.245762047213316,0.155706784640349
"2",0.386204610041576,1.23811910864375,0.340777514505107,0.354470678217541,0.163633791981173,0.159244170943342,0.151527553269235,0.0960028953676998
"3",0.552705945566435,0.340777514505107,1.4876942260271,0.50729081498719,0.234179933051134,0.227897849452672,0.21685442750159,0.137391863488133
"4",0.574914843381972,0.354470678217541,0.50729081498719,1.52767483647852,0.243589779725122,0.237055268676176,0.225568098595346,0.142912560128672
"5",0.265397116517264,0.163633791981173,0.234179933051134,0.243589779725122,1.97787738333798,0.813183858902095,0.773778781148037,0.49024089521403
"6",0.258277604392422,0.159244170943342,0.227897849452672,0.237055268676176,0.813183858902095,1.97192527010029,0.753021481722101,0.477089750079631
"7",0.245762047213316,0.151527553269235,0.21685442750159,0.225568098595346,0.773778781148037,0.753021481722101,1.9618542321507,0.4539710439079
"8",0.155706784640349,0.0960028953676998,0.137391863488133,0.142912560128672,0.49024089521403,0.477089750079631,0.4539710439079,1.90413503624467
